Algorithm,Map,Map Seed,Uncertainty,Number of Agents,Agent Seed,Runtime (secs),Success,Min SOC,Max SOC,CT Nodes,ODA* Nodes
CBS,Open Map,12345678, 0,8, 2948979839375608988,0.010094881057739258,1, 38, 38, 10,-
ODA*,Open Map,12345678, 0,8, 2948979839375608988, 0.026394128799438477,1, 38, 38,-, 67
CBS,Open Map,12345678, 0,8, 8733281199558362291,0.014156818389892578,1, 45, 45, 12,-
ODA*,Open Map,12345678, 0,8, 8733281199558362291, 0.3647453784942627,1, 45, 45,-, 854
CBS,Open Map,12345678, 0,8, 3371094311839072020,0.0027718544006347656,1, 35, 35, 3,-
ODA*,Open Map,12345678, 0,8, 3371094311839072020, 0.026538848876953125,1, 35, 35,-, 68
CBS,Open Map,12345678, 0,8, 6047339229848802917,0.0015568733215332031,1, 41, 41, 1,-
ODA*,Open Map,12345678, 0,8, 6047339229848802917, 0.023037433624267578,1, 41, 41,-, 62
CBS,Open Map,12345678, 0,8, 7137041159593121480,0.010576963424682617,1, 53, 53, 11,-
ODA*,Open Map,12345678, 0,8, 7137041159593121480, -1,0,-,-,-,-
CBS,Open Map,12345678, 0,8, 9089256150531296161,0.0032944679260253906,1, 43, 43, 3,-
ODA*,Open Map,12345678, 0,8, 9089256150531296161, 0.06635284423828125,1, 43, 43,-, 173
CBS,Open Map,12345678, 0,8, 3975002546385996669,0.003889322280883789,1, 36, 36, 3,-
ODA*,Open Map,12345678, 0,8, 3975002546385996669, 0.041568756103515625,1, 36, 36,-, 109
CBS,Open Map,12345678, 0,8, 4591559414718328995,0.0062105655670166016,1, 43, 43, 7,-
ODA*,Open Map,12345678, 0,8, 4591559414718328995, 0.07623791694641113,1, 43, 43,-, 185
CBS,Open Map,12345678, 0,8, 3575865617357684503,0.014493942260742188,1, 49, 49, 12,-
ODA*,Open Map,12345678, 0,8, 3575865617357684503, 0.04872846603393555,1, 49, 49,-, 116
CBS,Open Map,12345678, 0,8, 8631397142385016752,0.008608102798461914,1, 41, 41, 8,-
ODA*,Open Map,12345678, 0,8, 8631397142385016752, 0.041254281997680664,1, 41, 41,-, 101
CBS,Open Map,12345678, 0,8, 4017705741010058351,0.002851724624633789,1, 41, 41, 3,-
ODA*,Open Map,12345678, 0,8, 4017705741010058351, 0.05163288116455078,1, 41, 41,-, 128
CBS,Open Map,12345678, 0,8, 2698575667926914933,0.0021278858184814453,1, 33, 33, 2,-
ODA*,Open Map,12345678, 0,8, 2698575667926914933, 0.09323477745056152,1, 33, 33,-, 204
CBS,Open Map,12345678, 0,8, 1483992796851164534,0.0052051544189453125,1, 38, 38, 5,-
ODA*,Open Map,12345678, 0,8, 1483992796851164534, 0.07908391952514648,1, 38, 38,-, 192
CBS,Open Map,12345678, 0,8, 8545776644506318303,0.015621662139892578,1, 48, 48, 10,-
ODA*,Open Map,12345678, 0,8, 8545776644506318303, 0.04793715476989746,1, 48, 48,-, 123
CBS,Open Map,12345678, 0,8, 294639583680191848,0.0023784637451171875,1, 45, 45, 2,-
ODA*,Open Map,12345678, 0,8, 294639583680191848, 0.03464341163635254,1, 45, 45,-, 90
CBS,Open Map,12345678, 0,8, 9048748080136612321,0.004834413528442383,1, 35, 35, 6,-
ODA*,Open Map,12345678, 0,8, 9048748080136612321, 0.055787086486816406,1, 35, 35,-, 127
CBS,Open Map,12345678, 0,8, 8390154195115868132,0.009070396423339844,1, 35, 35, 8,-
ODA*,Open Map,12345678, 0,8, 8390154195115868132, 0.04558539390563965,1, 35, 35,-, 116
CBS,Open Map,12345678, 0,8, 7141898559485131813,0.0021038055419921875,1, 31, 31, 2,-
ODA*,Open Map,12345678, 0,8, 7141898559485131813, 0.0397183895111084,1, 31, 31,-, 97
CBS,Open Map,12345678, 0,8, 4560009559330401471,0.0033867359161376953,1, 41, 41, 4,-
ODA*,Open Map,12345678, 0,8, 4560009559330401471, 0.02511906623840332,1, 41, 41,-, 66
CBS,Open Map,12345678, 0,8, 2963874114969531719,0.0067975521087646484,1, 43, 43, 7,-
ODA*,Open Map,12345678, 0,8, 2963874114969531719, 0.03952383995056152,1, 43, 43,-, 102
CBS,Open Map,12345678, 0,8, 7518294841360969575,0.0053637027740478516,1, 50, 50, 4,-
ODA*,Open Map,12345678, 0,8, 7518294841360969575, 0.8882184028625488,1, 50, 50,-, 2202
CBS,Open Map,12345678, 0,8, 866797933871871406,0.007707118988037109,1, 53, 53, 6,-
ODA*,Open Map,12345678, 0,8, 866797933871871406, 0.15714597702026367,1, 53, 53,-, 416
CBS,Open Map,12345678, 0,8, 5846187930373462423,0.008134841918945312,1, 54, 54, 8,-
ODA*,Open Map,12345678, 0,8, 5846187930373462423, 0.055531978607177734,1, 54, 54,-, 141
CBS,Open Map,12345678, 0,8, 7946762296185361143,0.0041577816009521484,1, 32, 32, 7,-
ODA*,Open Map,12345678, 0,8, 7946762296185361143, 0.04989933967590332,1, 32, 32,-, 129
CBS,Open Map,12345678, 0,8, 4190376840494505752,0.018312931060791016,1, 35, 35, 10,-
ODA*,Open Map,12345678, 0,8, 4190376840494505752, 2.528545379638672,1, 35, 35,-, 6163
CBS,Open Map,12345678, 0,8, 3744216077864332417,0.005673646926879883,1, 45, 45, 5,-
ODA*,Open Map,12345678, 0,8, 3744216077864332417, 0.05685138702392578,1, 45, 45,-, 156
CBS,Open Map,12345678, 0,8, 7056930581834074216,0.002028942108154297,1, 29, 29, 3,-
ODA*,Open Map,12345678, 0,8, 7056930581834074216, 0.02960348129272461,1, 29, 29,-, 71
CBS,Open Map,12345678, 0,8, 9065402795931895667,0.004178285598754883,1, 57, 57, 4,-
ODA*,Open Map,12345678, 0,8, 9065402795931895667, 0.11521387100219727,1, 57, 57,-, 277
CBS,Open Map,12345678, 0,8, 4676555287189958478,0.014846563339233398,1, 53, 53, 12,-
ODA*,Open Map,12345678, 0,8, 4676555287189958478, 0.08514666557312012,1, 53, 53,-, 206
CBS,Corridor Map,12345678, 1,8, 8601543762197903448,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 8601543762197903448, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 234638006308486395,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 234638006308486395, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 5892410889491114509,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 5892410889491114509, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 3345047842111890650,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 3345047842111890650, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 5598477441362244872,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 5598477441362244872, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 821841994364020630,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 821841994364020630, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 4616181526957390605,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 4616181526957390605, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 4138061723304562981,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 4138061723304562981, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 7566367119881730879,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 7566367119881730879, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 8356064986215917018,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 8356064986215917018, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 5295502068012973186,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 5295502068012973186, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 4899484126527007594,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 4899484126527007594, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 258900540330791394,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 258900540330791394, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 1268748220322918686,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 1268748220322918686, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 8552073793420938214,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 8552073793420938214, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 9126348407533795978,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 9126348407533795978, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 8721425699214099938,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 8721425699214099938, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 1242356877445996806,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 1242356877445996806, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 6004050421673530810,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 6004050421673530810, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 3554690677535521075,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 3554690677535521075, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 1853045459429861800,0.5210840702056885,1, 2670, 3488, 1,-
ODA*,Corridor Map,12345678, 1,8, 1853045459429861800, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 5808700919219330565,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 5808700919219330565, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 1138952892068470306,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 1138952892068470306, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 3705300056367775066,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 3705300056367775066, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 8282121659731843141,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 8282121659731843141, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 6408132433089407403,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 6408132433089407403, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 9140968050799327444,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 9140968050799327444, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 8496706755126085840,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 8496706755126085840, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 8531649626107749790,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 8531649626107749790, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 1,8, 2496160378033322987,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 1,8, 2496160378033322987, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 907208967269946619,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 907208967269946619, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 2362152108521776150,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 2362152108521776150, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 7930778888367751067,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 7930778888367751067, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 4423363809797977388,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 4423363809797977388, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 3669299423230038762,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 3669299423230038762, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 3119432764562803930,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 3119432764562803930, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 5700953295765028788,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 5700953295765028788, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 879822615496310968,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 879822615496310968, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 274514804914538979,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 274514804914538979, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 8829987540935177642,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 8829987540935177642, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 1863843920298848036,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 1863843920298848036, 21.694077014923096,1, 831, 1131,-, 1886
CBS,Circular,12345678, 1,8, 6576607781946174708,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 6576607781946174708, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 1889309177154217448,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 1889309177154217448, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 3109610389224551931,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 3109610389224551931, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 4782303504236231360,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 4782303504236231360, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 2642868134067798954,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 2642868134067798954, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 2905342881411229282,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 2905342881411229282, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 1195345831483000436,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 1195345831483000436, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 7148284651032611561,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 7148284651032611561, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 7085281264636346385,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 7085281264636346385, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 342550407211502878,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 342550407211502878, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 7390261528025150786,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 7390261528025150786, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 6547073551040200512,8.486760139465332,1, 1225, 1645, 71,-
ODA*,Circular,12345678, 1,8, 6547073551040200512, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 7810591948363212480,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 7810591948363212480, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 5107188229641832649,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 5107188229641832649, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 2475795966960960052,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 2475795966960960052, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 5087224345645585609,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 5087224345645585609, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 70112859792146202,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 70112859792146202, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 6156041616218813932,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 6156041616218813932, -1,0,-,-,-,-
CBS,Circular,12345678, 1,8, 92092713054534353,-1,0,-,-,-,-
ODA*,Circular,12345678, 1,8, 92092713054534353, -1,0,-,-,-,-
CBS,Open Map,12345678, 1,8, 2948979839375608988,0.004885196685791016,1, 54, 65, 5,-
ODA*,Open Map,12345678, 1,8, 2948979839375608988, 0.11039209365844727,1, 54, 66,-, 176
CBS,Open Map,12345678, 1,8, 8733281199558362291,35.3344669342041,1, 62, 77, 5994,-
ODA*,Open Map,12345678, 1,8, 8733281199558362291, -1,0,-,-,-,-
CBS,Open Map,12345678, 1,8, 3371094311839072020,0.04842996597290039,1, 46, 56, 41,-
ODA*,Open Map,12345678, 1,8, 3371094311839072020, 4.875579833984375,1, 46, 56,-, 8035
CBS,Open Map,12345678, 1,8, 7137041159593121480,-1,0,-,-,-,-
ODA*,Open Map,12345678, 1,8, 7137041159593121480, -1,0,-,-,-,-
CBS,Open Map,12345678, 1,8, 9089256150531296161,0.22794628143310547,1, 61, 75, 164,-
ODA*,Open Map,12345678, 1,8, 9089256150531296161, -1,0,-,-,-,-
CBS,Open Map,12345678, 1,8, 3975002546385996669,0.007635831832885742,1, 49, 62, 5,-
ODA*,Open Map,12345678, 1,8, 3975002546385996669, 1.1312203407287598,1, 49, 62,-, 1914
CBS,Open Map,12345678, 1,8, 4591559414718328995,0.02519965171813965,1, 55, 71, 22,-
ODA*,Open Map,12345678, 1,8, 4591559414718328995, 1.5571510791778564,1, 55, 71,-, 2602
CBS,Open Map,12345678, 1,8, 3575865617357684503,0.012393712997436523,1, 61, 77, 10,-
ODA*,Open Map,12345678, 1,8, 3575865617357684503, 0.7929494380950928,1, 61, 77,-, 1531
CBS,Open Map,12345678, 1,8, 8631397142385016752,0.004109621047973633,1, 52, 68, 3,-
ODA*,Open Map,12345678, 1,8, 8631397142385016752, 0.10164761543273926,1, 52, 68,-, 131
CBS,Open Map,12345678, 1,8, 4017705741010058351,0.004995107650756836,1, 54, 70, 4,-
ODA*,Open Map,12345678, 1,8, 4017705741010058351, 0.17293119430541992,1, 54, 68,-, 271
CBS,Open Map,12345678, 1,8, 2698575667926914933,0.02020263671875,1, 44, 54, 15,-
ODA*,Open Map,12345678, 1,8, 2698575667926914933, 5.932194709777832,1, 44, 55,-, 10528
CBS,Open Map,12345678, 1,8, 1483992796851164534,0.07880210876464844,1, 52, 64, 33,-
ODA*,Open Map,12345678, 1,8, 1483992796851164534, 0.8760507106781006,1, 52, 66,-, 1378
CBS,Open Map,12345678, 1,8, 8545776644506318303,0.03470206260681152,1, 61, 78, 5,-
ODA*,Open Map,12345678, 1,8, 8545776644506318303, 0.2605288028717041,1, 61, 78,-, 258
CBS,Open Map,12345678, 1,8, 294639583680191848,0.20364928245544434,1, 61, 80, 53,-
ODA*,Open Map,12345678, 1,8, 294639583680191848, 28.12387228012085,1, 61, 79,-, 39698
CBS,Open Map,12345678, 1,8, 9048748080136612321,0.013418197631835938,1, 46, 59, 17,-
ODA*,Open Map,12345678, 1,8, 9048748080136612321, 0.21456456184387207,1, 46, 59,-, 413
CBS,Open Map,12345678, 1,8, 8390154195115868132,0.005964517593383789,1, 47, 57, 5,-
ODA*,Open Map,12345678, 1,8, 8390154195115868132, 0.10269999504089355,1, 47, 56,-, 225
CBS,Open Map,12345678, 1,8, 4560009559330401471,0.002393007278442383,1, 50, 63, 2,-
ODA*,Open Map,12345678, 1,8, 4560009559330401471, 0.044548749923706055,1, 50, 63,-, 70
CBS,Open Map,12345678, 1,8, 2963874114969531719,0.3693668842315674,1, 55, 70, 269,-
ODA*,Open Map,12345678, 1,8, 2963874114969531719, 9.822693109512329,1, 55, 70,-, 19857
CBS,Open Map,12345678, 1,8, 7518294841360969575,0.10419201850891113,1, 67, 83, 22,-
ODA*,Open Map,12345678, 1,8, 7518294841360969575, 2.978546380996704,1, 67, 84,-, 3734
CBS,Open Map,12345678, 1,8, 5846187930373462423,1.6036784648895264,1, 66, 83, 148,-
ODA*,Open Map,12345678, 1,8, 5846187930373462423, 15.390479803085327,1, 66, 84,-, 21730
CBS,Open Map,12345678, 1,8, 7946762296185361143,0.002634763717651367,1, 42, 52, 3,-
ODA*,Open Map,12345678, 1,8, 7946762296185361143, 0.187330961227417,1, 42, 52,-, 345
CBS,Open Map,12345678, 1,8, 4190376840494505752,0.0797126293182373,1, 50, 61, 18,-
ODA*,Open Map,12345678, 1,8, 4190376840494505752, 37.42443251609802,1, 50, 61,-, 61359
CBS,Open Map,12345678, 1,8, 3744216077864332417,0.5502676963806152,1, 63, 78, 228,-
ODA*,Open Map,12345678, 1,8, 3744216077864332417, -1,0,-,-,-,-
CBS,Open Map,12345678, 1,8, 7056930581834074216,0.0632638931274414,1, 41, 51, 67,-
ODA*,Open Map,12345678, 1,8, 7056930581834074216, 2.4006717205047607,1, 41, 51,-, 5598
CBS,Open Map,12345678, 1,8, 9065402795931895667,1.566314935684204,1, 71, 93, 667,-
ODA*,Open Map,12345678, 1,8, 9065402795931895667, -1,0,-,-,-,-
CBS,Open Map,12345678, 1,8, 4676555287189958478,43.679579734802246,1, 72, 88, 9810,-
ODA*,Open Map,12345678, 1,8, 4676555287189958478, -1,0,-,-,-,-
CBS,Open Map,12345678, 1,8, 137594088602068763,2.009371757507324,1, 60, 77, 1036,-
ODA*,Open Map,12345678, 1,8, 137594088602068763, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1264968722,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1264968722, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1312717190,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1312717190, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 210665634,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 210665634, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 155236157,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 155236157, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1847871311,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1847871311, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1888218329,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1888218329, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1496723499,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1496723499, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 81332700,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 81332700, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 222444082,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 222444082, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 668423880,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 668423880, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1490111300,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1490111300, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1883205504,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1883205504, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 973381256,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 973381256, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 481778637,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 481778637, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1775773395,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1775773395, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1177536136,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1177536136, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1043061277,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1043061277, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 2037960912,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 2037960912, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 45721738,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 45721738, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 623049259,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 623049259, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1292725990,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1292725990, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1139963487,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1139963487, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 379928588,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 379928588, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1198458900,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1198458900, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1069284258,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1069284258, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 851178382,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 851178382, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1679313011,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1679313011, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1979311261,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1979311261, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1262616831,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1262616831, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 2,8, 1844928696,-1,0,-,-,-,-
ODA*,Corridor Map,12345678, 2,8, 1844928696, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 713890312371775628,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 713890312371775628, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 4906127289594088719,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 4906127289594088719, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 4746098367274904618,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 4746098367274904618, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 1559927349694755675,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 1559927349694755675, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 4124005943495420674,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 4124005943495420674, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 1600836252764109018,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 1600836252764109018, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 2998337150106165632,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 2998337150106165632, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 7346020136467664019,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 7346020136467664019, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 5816702384355881278,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 5816702384355881278, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 8128316750263106354,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 8128316750263106354, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 6908086492040115983,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 6908086492040115983, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 5425724812575668855,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 5425724812575668855, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 8190843465751277546,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 8190843465751277546, -1,0,-,-,-,-
CBS,Circular,12345678, 2,8, 1475488793154592007,-1,0,-,-,-,-
ODA*,Circular,12345678, 2,8, 1475488793154592007, -1,0,-,-,-,-
